raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_gen,raw/disc/disc_acc,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_entropy,raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_loss
0.5,0.8359375,0.83203125,0.828125,256.0,256.0,0.3185722827911377,0.49609375,699,0.3749367892742157
0.5,0.84375,0.783203125,0.72265625,256.0,256.0,0.33813437819480896,0.439453125,700,0.44075992703437805
0.5,0.828125,0.7890625,0.75,256.0,256.0,0.3414990305900574,0.4609375,701,0.41424697637557983
0.5,0.84375,0.78125,0.71875,256.0,256.0,0.35331207513809204,0.4375,702,0.43785157799720764
0.5,0.8515625,0.802734375,0.75390625,256.0,256.0,0.358222633600235,0.451171875,703,0.38028931617736816
0.5,0.8828125,0.806640625,0.73046875,256.0,256.0,0.37151771783828735,0.423828125,704,0.3878912925720215
0.5,0.87109375,0.802734375,0.734375,256.0,256.0,0.3806023597717285,0.431640625,705,0.38465261459350586
0.5,0.80859375,0.794921875,0.78125,256.0,256.0,0.39602428674697876,0.486328125,706,0.39162641763687134
0.5,0.859375,0.8203125,0.78125,256.0,256.0,0.40404021739959717,0.4609375,707,0.36475175619125366
0.5,0.78125,0.787109375,0.79296875,256.0,256.0,0.4158492386341095,0.505859375,708,0.4036281704902649
0.5,0.85546875,0.826171875,0.796875,256.0,256.0,0.41901692748069763,0.470703125,709,0.37386804819107056
0.5,0.84765625,0.81640625,0.78515625,256.0,256.0,0.4312204122543335,0.46875,710,0.3803560733795166
0.5,0.875,0.853515625,0.83203125,256.0,256.0,0.3951396942138672,0.478515625,711,0.3334243893623352
0.5,0.80078125,0.8203125,0.83984375,256.0,256.0,0.4215366840362549,0.51953125,712,0.3872072100639343
0.5,0.84765625,0.8125,0.77734375,256.0,256.0,0.428197979927063,0.46484375,713,0.3686262369155884
0.5,0.83984375,0.794921875,0.75,256.0,256.0,0.4205096364021301,0.455078125,714,0.4175027012825012
0.5,0.875,0.849609375,0.82421875,256.0,256.0,0.3947213292121887,0.474609375,715,0.38650593161582947
0.5,0.8515625,0.8203125,0.7890625,256.0,256.0,0.39134812355041504,0.46875,716,0.38915109634399414
0.5,0.91015625,0.849609375,0.7890625,256.0,256.0,0.3695041537284851,0.439453125,717,0.3390803337097168
0.5,0.91796875,0.865234375,0.8125,256.0,256.0,0.3782499134540558,0.447265625,718,0.32706424593925476
0.5,0.89453125,0.841796875,0.7890625,256.0,256.0,0.36837372183799744,0.447265625,719,0.3457159399986267
0.5,0.8359375,0.80078125,0.765625,256.0,256.0,0.3729744255542755,0.46484375,720,0.3924894332885742
0.5,0.82421875,0.814453125,0.8046875,256.0,256.0,0.37895840406417847,0.490234375,721,0.3723068833351135
0.5,0.82421875,0.81640625,0.80859375,256.0,256.0,0.36033323407173157,0.4921875,722,0.3864139914512634
0.5,0.81640625,0.822265625,0.828125,256.0,256.0,0.3533945679664612,0.505859375,723,0.35035067796707153
0.5,0.953125,0.888671875,0.82421875,256.0,256.0,0.33827006816864014,0.435546875,724,0.2950023412704468
0.5,0.890625,0.833984375,0.77734375,256.0,256.0,0.3356498181819916,0.443359375,725,0.33766263723373413
0.5,0.87890625,0.822265625,0.765625,256.0,256.0,0.3454543948173523,0.443359375,726,0.37167009711265564
0.5,0.89453125,0.84765625,0.80078125,256.0,256.0,0.32884788513183594,0.453125,727,0.32755187153816223
0.5,0.86328125,0.8359375,0.80859375,256.0,256.0,0.3465222716331482,0.47265625,728,0.34726792573928833
0.5,0.87109375,0.83984375,0.80859375,256.0,256.0,0.32968443632125854,0.46875,729,0.334865927696228
0.5,0.84765625,0.83984375,0.83203125,256.0,256.0,0.3150176703929901,0.4921875,730,0.35771673917770386
0.5,0.83203125,0.79296875,0.75390625,256.0,256.0,0.35263532400131226,0.4609375,731,0.3974483907222748
0.5,0.84765625,0.83984375,0.83203125,256.0,256.0,0.3267492651939392,0.4921875,732,0.3376951813697815
0.5,0.85546875,0.84375,0.83203125,256.0,256.0,0.3427109718322754,0.48828125,733,0.33873188495635986
0.5,0.90625,0.82421875,0.7421875,256.0,256.0,0.34843331575393677,0.41796875,734,0.3891615569591522
0.5,0.91796875,0.8515625,0.78515625,256.0,256.0,0.3244798481464386,0.43359375,735,0.3465331792831421
0.5,0.9140625,0.853515625,0.79296875,256.0,256.0,0.33534249663352966,0.439453125,736,0.32721468806266785
0.5,0.91796875,0.875,0.83203125,256.0,256.0,0.3340902626514435,0.45703125,737,0.33826011419296265
0.5,0.88671875,0.84375,0.80078125,256.0,256.0,0.3382580280303955,0.45703125,738,0.34851863980293274
0.5,0.9453125,0.87890625,0.8125,256.0,256.0,0.3302155137062073,0.43359375,739,0.3171084225177765
0.5,0.94140625,0.890625,0.83984375,256.0,256.0,0.32878759503364563,0.44921875,740,0.2825269103050232
0.5,0.9140625,0.8828125,0.8515625,256.0,256.0,0.31242749094963074,0.46875,741,0.2849503755569458
0.5,0.9140625,0.865234375,0.81640625,256.0,256.0,0.32107093930244446,0.451171875,742,0.3062012195587158
0.5,0.83984375,0.83984375,0.83984375,256.0,256.0,0.3226422667503357,0.5,743,0.4042597711086273
0.5,0.87109375,0.8515625,0.83203125,256.0,256.0,0.32169046998023987,0.48046875,744,0.30678391456604004
0.5,0.875,0.857421875,0.83984375,256.0,256.0,0.32132598757743835,0.482421875,745,0.331814169883728
0.5,0.95703125,0.86328125,0.76953125,256.0,256.0,0.31864476203918457,0.40625,746,0.3398596942424774
0.5,0.921875,0.84765625,0.7734375,256.0,256.0,0.3096391558647156,0.42578125,747,0.33968010544776917
0.5,0.921875,0.8671875,0.8125,256.0,256.0,0.286515474319458,0.4453125,748,0.3184416592121124
0.5,0.921875,0.85546875,0.7890625,256.0,256.0,0.3026439845561981,0.43359375,749,0.3541606068611145
0.5,0.8984375,0.853515625,0.80859375,256.0,256.0,0.3178442716598511,0.455078125,750,0.36550748348236084
0.5,0.92578125,0.89453125,0.86328125,256.0,256.0,0.2920084595680237,0.46875,751,0.276441752910614
0.5,0.91796875,0.892578125,0.8671875,256.0,256.0,0.2966780960559845,0.474609375,752,0.2800890803337097
0.5,0.9296875,0.873046875,0.81640625,256.0,256.0,0.29484906792640686,0.443359375,753,0.29546695947647095
0.5,0.8984375,0.8671875,0.8359375,256.0,256.0,0.2998564541339874,0.46875,754,0.2731782793998718
0.5,0.9140625,0.87890625,0.84375,256.0,256.0,0.31394481658935547,0.46484375,755,0.28637078404426575
0.5,0.93359375,0.880859375,0.828125,256.0,256.0,0.3051154911518097,0.447265625,756,0.27049684524536133
0.5,0.95703125,0.89453125,0.83203125,256.0,256.0,0.30053701996803284,0.4375,757,0.26076042652130127
0.5,0.95703125,0.900390625,0.84375,256.0,256.0,0.29759421944618225,0.443359375,758,0.2458062767982483
0.5,0.9296875,0.865234375,0.80078125,256.0,256.0,0.31133583188056946,0.435546875,759,0.3060911297798157
0.5,0.91796875,0.8671875,0.81640625,256.0,256.0,0.28894442319869995,0.44921875,760,0.2870023846626282
0.5,0.90234375,0.875,0.84765625,256.0,256.0,0.3041149377822876,0.47265625,761,0.3271389603614807
0.5,0.84765625,0.822265625,0.796875,256.0,256.0,0.2810344099998474,0.474609375,762,0.38770031929016113
0.5,0.8125,0.796875,0.78125,256.0,256.0,0.3013429641723633,0.484375,763,0.4586520195007324
0.5,0.8984375,0.853515625,0.80859375,256.0,256.0,0.28138279914855957,0.455078125,764,0.3605598211288452
0.5,0.890625,0.857421875,0.82421875,256.0,256.0,0.2921968996524811,0.466796875,765,0.3370343744754791
0.5,0.87109375,0.853515625,0.8359375,256.0,256.0,0.2983892560005188,0.482421875,766,0.3191143572330475
0.5,0.875,0.833984375,0.79296875,256.0,256.0,0.3087218999862671,0.458984375,767,0.364624559879303
0.5,0.8359375,0.8203125,0.8046875,256.0,256.0,0.30757036805152893,0.484375,768,0.3861357867717743
0.5,0.87890625,0.8203125,0.76171875,256.0,256.0,0.32806384563446045,0.44140625,769,0.3960476219654083
0.5,0.8515625,0.802734375,0.75390625,256.0,256.0,0.3516570031642914,0.451171875,770,0.414956659078598
0.5,0.84765625,0.810546875,0.7734375,256.0,256.0,0.36238473653793335,0.462890625,771,0.36051154136657715
0.5,0.8515625,0.837890625,0.82421875,256.0,256.0,0.3668197989463806,0.486328125,772,0.34909775853157043
0.5,0.83984375,0.828125,0.81640625,256.0,256.0,0.3674757480621338,0.48828125,773,0.38330090045928955
0.5,0.828125,0.822265625,0.81640625,256.0,256.0,0.3786555528640747,0.494140625,774,0.3544164299964905
0.5,0.83203125,0.8359375,0.83984375,256.0,256.0,0.39223650097846985,0.50390625,775,0.3536221385002136
0.5,0.8203125,0.828125,0.8359375,256.0,256.0,0.39497825503349304,0.5078125,776,0.365925133228302
0.5,0.8515625,0.830078125,0.80859375,256.0,256.0,0.4052421450614929,0.478515625,777,0.38343560695648193
0.5,0.85546875,0.8359375,0.81640625,256.0,256.0,0.40342962741851807,0.48046875,778,0.3469187915325165
0.5,0.875,0.828125,0.78125,256.0,256.0,0.40231451392173767,0.453125,779,0.38345107436180115
0.5,0.88671875,0.84375,0.80078125,256.0,256.0,0.3873659372329712,0.45703125,780,0.34818795323371887
0.5,0.96875,0.8671875,0.765625,256.0,256.0,0.36786508560180664,0.3984375,781,0.32765260338783264
0.5,0.90234375,0.861328125,0.8203125,256.0,256.0,0.36464664340019226,0.458984375,782,0.3371696472167969
0.5,0.87109375,0.8359375,0.80078125,256.0,256.0,0.3735426366329193,0.46484375,783,0.36233097314834595
0.5,0.8671875,0.845703125,0.82421875,256.0,256.0,0.36461713910102844,0.478515625,784,0.3395688831806183
0.5,0.83203125,0.8515625,0.87109375,256.0,256.0,0.3638715147972107,0.51953125,785,0.3367275297641754
0.5,0.8828125,0.83984375,0.796875,256.0,256.0,0.33805033564567566,0.45703125,786,0.348895400762558
0.5,0.8671875,0.818359375,0.76953125,256.0,256.0,0.3520297110080719,0.451171875,787,0.383333683013916
0.5,0.90234375,0.853515625,0.8046875,256.0,256.0,0.3461690843105316,0.451171875,788,0.31358909606933594
0.5,0.8984375,0.86328125,0.828125,256.0,256.0,0.3338724374771118,0.46484375,789,0.2978886365890503
0.5,0.85546875,0.861328125,0.8671875,256.0,256.0,0.3331078886985779,0.505859375,790,0.2985936999320984
0.5,0.8515625,0.85546875,0.859375,256.0,256.0,0.32430246472358704,0.50390625,791,0.3079250752925873
0.5,0.875,0.86328125,0.8515625,256.0,256.0,0.33574748039245605,0.48828125,792,0.348761647939682
0.5,0.87109375,0.87890625,0.88671875,256.0,256.0,0.31561368703842163,0.5078125,793,0.30028828978538513
0.5,0.875,0.87109375,0.8671875,256.0,256.0,0.3267946243286133,0.49609375,794,0.294921875
0.5,0.875,0.830078125,0.78515625,256.0,256.0,0.33468982577323914,0.455078125,795,0.3562518358230591
0.5,0.90234375,0.869140625,0.8359375,256.0,256.0,0.31629711389541626,0.466796875,796,0.3075409233570099
0.5,0.90234375,0.861328125,0.8203125,256.0,256.0,0.32394641637802124,0.458984375,797,0.32019293308258057
0.5,0.9140625,0.8828125,0.8515625,256.0,256.0,0.295613169670105,0.46875,798,0.28643354773521423
0.5,0.87109375,0.830078125,0.7890625,256.0,256.0,0.33185017108917236,0.458984375,799,0.36773252487182617
0.5,0.875,0.857421875,0.83984375,256.0,256.0,0.30403876304626465,0.482421875,800,0.3301633894443512
0.5,0.8515625,0.833984375,0.81640625,256.0,256.0,0.3348202705383301,0.482421875,801,0.4021054804325104
0.5,0.8046875,0.818359375,0.83203125,256.0,256.0,0.3202219307422638,0.513671875,802,0.38889190554618835
0.5,0.8359375,0.826171875,0.81640625,256.0,256.0,0.3361783027648926,0.490234375,803,0.3473033308982849
0.5,0.875,0.8359375,0.796875,256.0,256.0,0.3417777419090271,0.4609375,804,0.36643871665000916
0.5,0.87890625,0.826171875,0.7734375,256.0,256.0,0.3610394299030304,0.447265625,805,0.3759346604347229
0.5,0.90625,0.845703125,0.78515625,256.0,256.0,0.3398122191429138,0.439453125,806,0.3552913963794708
0.5,0.89453125,0.826171875,0.7578125,256.0,256.0,0.35187333822250366,0.431640625,807,0.36628931760787964
0.5,0.91796875,0.861328125,0.8046875,256.0,256.0,0.3296912908554077,0.443359375,808,0.3051265478134155
0.5,0.90625,0.83984375,0.7734375,256.0,256.0,0.34947603940963745,0.43359375,809,0.3465578258037567
0.5,0.8984375,0.86328125,0.828125,256.0,256.0,0.3460797071456909,0.46484375,810,0.3283954858779907
0.5,0.8359375,0.837890625,0.83984375,256.0,256.0,0.37075310945510864,0.501953125,811,0.39216527342796326
0.5,0.8046875,0.794921875,0.78515625,256.0,256.0,0.3781430423259735,0.490234375,812,0.433993399143219
0.5,0.76171875,0.794921875,0.828125,256.0,256.0,0.3837486505508423,0.533203125,813,0.44507071375846863
0.5,0.73828125,0.76953125,0.80078125,256.0,256.0,0.38799428939819336,0.53125,814,0.4563054144382477
0.5,0.7890625,0.775390625,0.76171875,256.0,256.0,0.40534740686416626,0.486328125,815,0.4292858839035034
0.5,0.78515625,0.775390625,0.765625,256.0,256.0,0.41330981254577637,0.490234375,816,0.4311939477920532
0.5,0.79296875,0.76171875,0.73046875,256.0,256.0,0.4312482476234436,0.46875,817,0.4629078209400177
0.5,0.78125,0.734375,0.6875,256.0,256.0,0.4279627799987793,0.453125,818,0.4770556092262268
0.5,0.79296875,0.734375,0.67578125,256.0,256.0,0.47469764947891235,0.44140625,819,0.49566900730133057
0.5,0.80078125,0.759765625,0.71875,256.0,256.0,0.45379170775413513,0.458984375,820,0.43293559551239014
0.5,0.796875,0.759765625,0.72265625,256.0,256.0,0.4604496955871582,0.462890625,821,0.4433184862136841
0.5,0.73046875,0.720703125,0.7109375,256.0,256.0,0.4725642800331116,0.490234375,822,0.49799424409866333
0.5,0.73046875,0.74609375,0.76171875,256.0,256.0,0.48525911569595337,0.515625,823,0.47389939427375793
0.5,0.7265625,0.75390625,0.78125,256.0,256.0,0.47783926129341125,0.52734375,824,0.47752031683921814
0.5,0.8046875,0.765625,0.7265625,256.0,256.0,0.48734423518180847,0.4609375,825,0.45544353127479553
0.5,0.8125,0.77734375,0.7421875,256.0,256.0,0.5188455581665039,0.46484375,826,0.45828381180763245
0.5,0.83203125,0.77734375,0.72265625,256.0,256.0,0.4932473599910736,0.4453125,827,0.45340514183044434
0.5,0.82421875,0.77734375,0.73046875,256.0,256.0,0.4981415867805481,0.453125,828,0.44301414489746094
0.5,0.85546875,0.765625,0.67578125,256.0,256.0,0.5230123996734619,0.41015625,829,0.48073261976242065
0.5,0.8671875,0.77734375,0.6875,256.0,256.0,0.4858812689781189,0.41015625,830,0.45534613728523254
0.5,0.79296875,0.76171875,0.73046875,256.0,256.0,0.5009987354278564,0.46875,831,0.4720500707626343
0.5,0.83984375,0.755859375,0.671875,256.0,256.0,0.5002449750900269,0.416015625,832,0.46810686588287354
0.5,0.78515625,0.7734375,0.76171875,256.0,256.0,0.4934576153755188,0.48828125,833,0.4559144377708435
0.5,0.7734375,0.75390625,0.734375,256.0,256.0,0.48728692531585693,0.48046875,834,0.46010273694992065
0.5,0.8125,0.779296875,0.74609375,256.0,256.0,0.48150700330734253,0.466796875,835,0.4516671895980835
0.5,0.7578125,0.763671875,0.76953125,256.0,256.0,0.47672638297080994,0.505859375,836,0.46150368452072144
0.5,0.75390625,0.728515625,0.703125,256.0,256.0,0.48167476058006287,0.474609375,837,0.4848754405975342
0.5,0.74609375,0.736328125,0.7265625,256.0,256.0,0.46888795495033264,0.490234375,838,0.4856588840484619
0.5,0.76171875,0.734375,0.70703125,256.0,256.0,0.4609107971191406,0.47265625,839,0.4823870062828064
0.5,0.77734375,0.748046875,0.71875,256.0,256.0,0.4645773768424988,0.470703125,840,0.4860978126525879
0.5,0.7890625,0.755859375,0.72265625,256.0,256.0,0.47709590196609497,0.466796875,841,0.4705154299736023
0.5,0.80859375,0.77734375,0.74609375,256.0,256.0,0.4290468394756317,0.46875,842,0.4361140727996826
0.5,0.81640625,0.767578125,0.71875,256.0,256.0,0.444019615650177,0.451171875,843,0.4505728483200073
0.5,0.78515625,0.748046875,0.7109375,256.0,256.0,0.454834520816803,0.462890625,844,0.4669564366340637
0.5,0.8203125,0.77734375,0.734375,256.0,256.0,0.4474637508392334,0.45703125,845,0.4312758445739746
0.5,0.8203125,0.771484375,0.72265625,256.0,256.0,0.4290536046028137,0.451171875,846,0.43006211519241333
0.5,0.8359375,0.767578125,0.69921875,256.0,256.0,0.4372577667236328,0.431640625,847,0.4391130805015564
0.5,0.77734375,0.748046875,0.71875,256.0,256.0,0.4304666817188263,0.470703125,848,0.4590238928794861
0.5,0.796875,0.748046875,0.69921875,256.0,256.0,0.44204625487327576,0.451171875,849,0.4484952688217163
0.5,0.83203125,0.73828125,0.64453125,256.0,256.0,0.4380672872066498,0.40625,850,0.47151172161102295
0.5,0.91796875,0.798828125,0.6796875,256.0,256.0,0.4141429662704468,0.380859375,851,0.40487709641456604
0.5,0.88671875,0.802734375,0.71875,256.0,256.0,0.4246070683002472,0.416015625,852,0.3810269236564636
0.5,0.90625,0.81640625,0.7265625,256.0,256.0,0.40383413434028625,0.41015625,853,0.39444252848625183
0.5,0.9140625,0.865234375,0.81640625,256.0,256.0,0.3977350890636444,0.451171875,854,0.326972097158432
0.5,0.890625,0.83984375,0.7890625,256.0,256.0,0.4259965121746063,0.44921875,855,0.3843857944011688
0.5,0.8046875,0.794921875,0.78515625,256.0,256.0,0.429187536239624,0.490234375,856,0.438193142414093
0.5,0.7734375,0.787109375,0.80078125,256.0,256.0,0.4113243520259857,0.513671875,857,0.4382479786872864
0.5,0.83203125,0.791015625,0.75,256.0,256.0,0.4210197627544403,0.458984375,858,0.41625693440437317
0.5,0.89453125,0.8125,0.73046875,256.0,256.0,0.38955122232437134,0.41796875,859,0.39585158228874207
0.5,0.8671875,0.791015625,0.71484375,256.0,256.0,0.3963052034378052,0.423828125,860,0.43877944350242615
0.5,0.796875,0.765625,0.734375,256.0,256.0,0.39588484168052673,0.46875,861,0.4378671944141388
0.5,0.83984375,0.796875,0.75390625,256.0,256.0,0.37705641984939575,0.45703125,862,0.42064374685287476
0.5,0.78515625,0.802734375,0.8203125,256.0,256.0,0.4152998924255371,0.517578125,863,0.42697346210479736
0.5,0.66796875,0.76953125,0.87109375,256.0,256.0,0.4117709696292877,0.6015625,864,0.44578343629837036
0.5,0.703125,0.78125,0.859375,256.0,256.0,0.39991533756256104,0.578125,865,0.43413323163986206
0.5,0.8046875,0.794921875,0.78515625,256.0,256.0,0.41954097151756287,0.490234375,866,0.4234614968299866
0.5,0.80078125,0.7578125,0.71484375,256.0,256.0,0.4204501211643219,0.45703125,867,0.4520377516746521
0.5,0.8671875,0.7890625,0.7109375,256.0,256.0,0.44320690631866455,0.421875,868,0.4150010347366333
0.5,0.8515625,0.763671875,0.67578125,256.0,256.0,0.42141374945640564,0.412109375,869,0.46806466579437256
0.5,0.875,0.787109375,0.69921875,256.0,256.0,0.42861682176589966,0.412109375,870,0.4278233051300049
0.5,0.8515625,0.76953125,0.6875,256.0,256.0,0.4346749782562256,0.41796875,871,0.4265570044517517
0.5,0.79296875,0.765625,0.73828125,256.0,256.0,0.4288478493690491,0.47265625,872,0.4622490406036377
0.5,0.7890625,0.791015625,0.79296875,256.0,256.0,0.42463353276252747,0.501953125,873,0.4174637794494629
0.5,0.80078125,0.794921875,0.7890625,256.0,256.0,0.4269353747367859,0.494140625,874,0.4077865183353424
0.5,0.83984375,0.8203125,0.80078125,256.0,256.0,0.46675240993499756,0.48046875,875,0.4239582419395447
0.5,0.90625,0.841796875,0.77734375,256.0,256.0,0.4393141269683838,0.435546875,876,0.371938556432724
0.5,0.92578125,0.810546875,0.6953125,256.0,256.0,0.4383907914161682,0.384765625,877,0.3949270248413086
0.5,0.921875,0.81640625,0.7109375,256.0,256.0,0.4334249198436737,0.39453125,878,0.3933379054069519
0.5,0.86328125,0.79296875,0.72265625,256.0,256.0,0.4272020161151886,0.4296875,879,0.4077056646347046
0.5,0.80078125,0.796875,0.79296875,256.0,256.0,0.4347812533378601,0.49609375,880,0.413938969373703
0.5,0.7578125,0.76953125,0.78125,256.0,256.0,0.4464387893676758,0.51171875,881,0.45733699202537537
0.5,0.77734375,0.802734375,0.828125,256.0,256.0,0.4340924918651581,0.525390625,882,0.4137852191925049
0.5,0.7109375,0.76171875,0.8125,256.0,256.0,0.4148142337799072,0.55078125,883,0.46944674849510193
0.5,0.6796875,0.728515625,0.77734375,256.0,256.0,0.43245530128479004,0.548828125,884,0.5014981031417847
0.5,0.671875,0.6796875,0.6875,256.0,256.0,0.4479377269744873,0.5078125,885,0.5398867130279541
0.5,0.828125,0.751953125,0.67578125,256.0,256.0,0.41468214988708496,0.423828125,886,0.5000991225242615
0.5,0.86328125,0.787109375,0.7109375,256.0,256.0,0.4207231402397156,0.423828125,887,0.43074554204940796
0.5,0.84375,0.76953125,0.6953125,256.0,256.0,0.39323729276657104,0.42578125,888,0.45314815640449524
0.5,0.85546875,0.80078125,0.74609375,256.0,256.0,0.3963187336921692,0.4453125,889,0.4402695298194885
0.5,0.9140625,0.82421875,0.734375,256.0,256.0,0.4138026833534241,0.41015625,890,0.39164799451828003
0.5,0.94140625,0.83984375,0.73828125,256.0,256.0,0.4112311005592346,0.3984375,891,0.3658335208892822
0.5,0.890625,0.83984375,0.7890625,256.0,256.0,0.40588271617889404,0.44921875,892,0.38001304864883423
0.5,0.82421875,0.83203125,0.83984375,256.0,256.0,0.4116268754005432,0.5078125,893,0.4070645570755005
0.5,0.8203125,0.8203125,0.8203125,256.0,256.0,0.4127542972564697,0.5,894,0.40387359261512756
0.5,0.90234375,0.828125,0.75390625,256.0,256.0,0.3995307683944702,0.42578125,895,0.376863956451416
0.5,0.93359375,0.83203125,0.73046875,256.0,256.0,0.38746100664138794,0.3984375,896,0.36816543340682983
0.5,0.96484375,0.837890625,0.7109375,256.0,256.0,0.37625473737716675,0.373046875,897,0.35535815358161926
0.5,0.9375,0.833984375,0.73046875,256.0,256.0,0.37686169147491455,0.396484375,898,0.3712436556816101
0.5,0.9609375,0.869140625,0.77734375,256.0,256.0,0.34917646646499634,0.408203125,899,0.2935526371002197
0.5,0.94921875,0.87890625,0.80859375,256.0,256.0,0.3356214165687561,0.4296875,900,0.30450713634490967
0.5,0.90234375,0.8828125,0.86328125,256.0,256.0,0.36005061864852905,0.48046875,901,0.3204308748245239
0.5,0.8125,0.849609375,0.88671875,256.0,256.0,0.336079478263855,0.537109375,902,0.32430917024612427
0.5,0.86328125,0.869140625,0.875,256.0,256.0,0.31905725598335266,0.505859375,903,0.30233103036880493
0.5,0.90625,0.8828125,0.859375,256.0,256.0,0.29811665415763855,0.4765625,904,0.28964853286743164
0.5,0.953125,0.8671875,0.78125,256.0,256.0,0.27409830689430237,0.4140625,905,0.3232627511024475
0.5,0.8984375,0.81640625,0.734375,256.0,256.0,0.2744498550891876,0.41796875,906,0.444460391998291
0.5,0.91015625,0.853515625,0.796875,256.0,256.0,0.2613011598587036,0.443359375,907,0.3765963912010193
0.5,0.8828125,0.849609375,0.81640625,256.0,256.0,0.2999224066734314,0.466796875,908,0.3398880064487457
0.5,0.78125,0.763671875,0.74609375,256.0,256.0,0.31602469086647034,0.482421875,909,0.5423762798309326
0.5,0.6953125,0.724609375,0.75390625,256.0,256.0,0.34577569365501404,0.529296875,910,0.6263756155967712
0.5,0.6796875,0.759765625,0.83984375,256.0,256.0,0.3381856679916382,0.580078125,911,0.5639055967330933
0.5,0.64453125,0.6953125,0.74609375,256.0,256.0,0.37392866611480713,0.55078125,912,0.592727541923523
0.5,0.68359375,0.701171875,0.71875,256.0,256.0,0.40633681416511536,0.517578125,913,0.5575664043426514
0.5,0.71484375,0.7109375,0.70703125,256.0,256.0,0.4407689869403839,0.49609375,914,0.5096648931503296
0.5,0.80859375,0.71875,0.62890625,256.0,256.0,0.4431844651699066,0.41015625,915,0.4934452474117279
0.5,0.875,0.71875,0.5625,256.0,256.0,0.4444316029548645,0.34375,916,0.5099109411239624
0.5,0.921875,0.7734375,0.625,256.0,256.0,0.4625987708568573,0.3515625,917,0.44772523641586304
0.5,0.91015625,0.779296875,0.6484375,256.0,256.0,0.47785359621047974,0.369140625,918,0.4515519142150879
0.5,0.80859375,0.765625,0.72265625,256.0,256.0,0.5073041915893555,0.45703125,919,0.4970097541809082
0.5,0.7265625,0.759765625,0.79296875,256.0,256.0,0.487436443567276,0.533203125,920,0.46279972791671753
0.5,0.640625,0.74609375,0.8515625,256.0,256.0,0.49435150623321533,0.60546875,921,0.5005104541778564
0.5,0.578125,0.71875,0.859375,256.0,256.0,0.5052666664123535,0.640625,922,0.528748095035553
0.5,0.73046875,0.751953125,0.7734375,256.0,256.0,0.4916132092475891,0.521484375,923,0.4902423024177551
0.5,0.79296875,0.7578125,0.72265625,256.0,256.0,0.5226926803588867,0.46484375,924,0.4803779423236847
0.5,0.90625,0.779296875,0.65234375,256.0,256.0,0.478427529335022,0.373046875,925,0.4373787045478821
0.5,0.94921875,0.74609375,0.54296875,256.0,256.0,0.4848502278327942,0.296875,926,0.4754678010940552
0.5,0.98046875,0.7578125,0.53515625,256.0,256.0,0.49121490120887756,0.27734375,927,0.4542718529701233
0.5,0.953125,0.724609375,0.49609375,256.0,256.0,0.4706970453262329,0.271484375,928,0.48024946451187134
0.5,0.96484375,0.7890625,0.61328125,256.0,256.0,0.45261433720588684,0.32421875,929,0.42464518547058105
0.5,0.96484375,0.837890625,0.7109375,256.0,256.0,0.4351741671562195,0.373046875,930,0.3605700731277466
0.5,0.9453125,0.830078125,0.71484375,256.0,256.0,0.44458556175231934,0.384765625,931,0.38147908449172974
0.5,0.90625,0.841796875,0.77734375,256.0,256.0,0.4430886209011078,0.435546875,932,0.372262179851532
0.5,0.8046875,0.833984375,0.86328125,256.0,256.0,0.43591782450675964,0.529296875,933,0.36267298460006714
0.5,0.7578125,0.794921875,0.83203125,256.0,256.0,0.45382821559906006,0.537109375,934,0.39666372537612915
0.5,0.78515625,0.8125,0.83984375,256.0,256.0,0.4404442012310028,0.52734375,935,0.39520496129989624
0.5,0.8359375,0.810546875,0.78515625,256.0,256.0,0.4279084801673889,0.474609375,936,0.397673636674881
0.5,0.87109375,0.833984375,0.796875,256.0,256.0,0.3979463279247284,0.462890625,937,0.37376511096954346
0.5,0.92578125,0.8359375,0.74609375,256.0,256.0,0.3711928129196167,0.41015625,938,0.3540126085281372
0.5,0.875,0.802734375,0.73046875,256.0,256.0,0.34962198138237,0.427734375,939,0.3981744945049286
0.5,0.8828125,0.822265625,0.76171875,256.0,256.0,0.3501158356666565,0.439453125,940,0.365226686000824
0.5,0.89453125,0.841796875,0.7890625,256.0,256.0,0.3324429988861084,0.447265625,941,0.3636036217212677
0.5,0.82421875,0.8125,0.80078125,256.0,256.0,0.3600042462348938,0.48828125,942,0.4235721826553345
0.5,0.75390625,0.77734375,0.80078125,256.0,256.0,0.3663405478000641,0.5234375,943,0.46251392364501953
0.5,0.67578125,0.74609375,0.81640625,256.0,256.0,0.3564049005508423,0.5703125,944,0.5473697185516357
0.5,0.7109375,0.7578125,0.8046875,256.0,256.0,0.3786439001560211,0.546875,945,0.5018392205238342
0.5,0.71875,0.748046875,0.77734375,256.0,256.0,0.3799893856048584,0.529296875,946,0.5204769372940063
0.5,0.8046875,0.755859375,0.70703125,256.0,256.0,0.3919641971588135,0.451171875,947,0.48714518547058105
0.5,0.81640625,0.71875,0.62109375,256.0,256.0,0.39189767837524414,0.40234375,948,0.5342779755592346
0.5,0.79296875,0.748046875,0.703125,256.0,256.0,0.3927290737628937,0.455078125,949,0.4942258298397064
