raw/disc/disc_proportion_expert_pred,raw/disc/disc_entropy,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true,raw/disc/global_step,raw/disc/disc_loss,raw/disc/n_expert
0.3828125,0.5632855892181396,256.0,0.7109375,0.59375,0.828125,0.5,694,0.551591694355011,256.0
0.345703125,0.5946230888366699,256.0,0.685546875,0.53125,0.83984375,0.5,695,0.588833749294281,256.0
0.40625,0.583824872970581,256.0,0.73046875,0.63671875,0.82421875,0.5,696,0.5442708134651184,256.0
0.439453125,0.5720611810684204,256.0,0.685546875,0.625,0.74609375,0.5,697,0.5734595656394958,256.0
0.4765625,0.5707141160964966,256.0,0.72265625,0.69921875,0.74609375,0.5,698,0.5555269718170166,256.0
0.466796875,0.5940750241279602,256.0,0.642578125,0.609375,0.67578125,0.5,699,0.6110807657241821,256.0
0.40234375,0.5789955854415894,256.0,0.7265625,0.62890625,0.82421875,0.5,700,0.538488507270813,256.0
0.380859375,0.5845229625701904,256.0,0.716796875,0.59765625,0.8359375,0.5,701,0.5454656481742859,256.0
0.357421875,0.5673391222953796,256.0,0.693359375,0.55078125,0.8359375,0.5,702,0.5440084934234619,256.0
0.302734375,0.5901119709014893,256.0,0.689453125,0.4921875,0.88671875,0.5,703,0.583785891532898,256.0
0.357421875,0.5741034150123596,256.0,0.689453125,0.546875,0.83203125,0.5,704,0.5623563528060913,256.0
0.421875,0.5515966415405273,256.0,0.703125,0.625,0.78125,0.5,705,0.5395020246505737,256.0
0.4765625,0.5741109251976013,256.0,0.63671875,0.61328125,0.66015625,0.5,706,0.6169643998146057,256.0
0.482421875,0.5655009746551514,256.0,0.650390625,0.6328125,0.66796875,0.5,707,0.5780983567237854,256.0
0.4453125,0.5808393359184265,256.0,0.671875,0.6171875,0.7265625,0.5,708,0.5805776119232178,256.0
0.37890625,0.5722635984420776,256.0,0.6953125,0.57421875,0.81640625,0.5,709,0.5471317768096924,256.0
0.32421875,0.5639843940734863,256.0,0.66796875,0.4921875,0.84375,0.5,710,0.5710082054138184,256.0
0.38671875,0.5756111145019531,256.0,0.703125,0.58984375,0.81640625,0.5,711,0.5531940460205078,256.0
0.359375,0.6018683314323425,256.0,0.7265625,0.5859375,0.8671875,0.5,712,0.5636680126190186,256.0
0.427734375,0.5838836431503296,256.0,0.708984375,0.63671875,0.78125,0.5,713,0.565000057220459,256.0
0.46875,0.5759525299072266,256.0,0.671875,0.640625,0.703125,0.5,714,0.5752794146537781,256.0
0.474609375,0.5736554861068726,256.0,0.646484375,0.62109375,0.671875,0.5,715,0.5926817655563354,256.0
0.484375,0.5621505975723267,256.0,0.67578125,0.66015625,0.69140625,0.5,716,0.5613150596618652,256.0
0.416015625,0.5661712884902954,256.0,0.689453125,0.60546875,0.7734375,0.5,717,0.5511260032653809,256.0
0.3359375,0.5704395771026611,256.0,0.6640625,0.5,0.828125,0.5,718,0.5737369060516357,256.0
0.3515625,0.5964578986167908,256.0,0.6640625,0.515625,0.8125,0.5,719,0.5924215316772461,256.0
0.380859375,0.5867906808853149,256.0,0.708984375,0.58984375,0.828125,0.5,720,0.5590659976005554,256.0
0.412109375,0.587050199508667,256.0,0.712890625,0.625,0.80078125,0.5,721,0.5585137605667114,256.0
0.416015625,0.586426317691803,256.0,0.716796875,0.6328125,0.80078125,0.5,722,0.542032778263092,256.0
0.458984375,0.5749102234840393,256.0,0.666015625,0.625,0.70703125,0.5,723,0.5804861783981323,256.0
0.5078125,0.5694499015808105,256.0,0.609375,0.6171875,0.6015625,0.5,724,0.6401833891868591,256.0
0.45703125,0.5699973106384277,256.0,0.66015625,0.6171875,0.703125,0.5,725,0.5909675359725952,256.0
0.482421875,0.5466974377632141,256.0,0.634765625,0.6171875,0.65234375,0.5,726,0.5885858535766602,256.0
0.369140625,0.5627787113189697,256.0,0.685546875,0.5546875,0.81640625,0.5,727,0.5804207921028137,256.0
0.26953125,0.5510895848274231,256.0,0.69140625,0.4609375,0.921875,0.5,728,0.5472579598426819,256.0
0.322265625,0.5685257911682129,256.0,0.677734375,0.5,0.85546875,0.5,729,0.5878470540046692,256.0
0.392578125,0.5791181921958923,256.0,0.681640625,0.57421875,0.7890625,0.5,730,0.5808799266815186,256.0
0.400390625,0.5906921029090881,256.0,0.689453125,0.58984375,0.7890625,0.5,731,0.5733667016029358,256.0
0.45703125,0.5826775431632996,256.0,0.6875,0.64453125,0.73046875,0.5,732,0.5576788783073425,256.0
0.525390625,0.5917618274688721,256.0,0.626953125,0.65234375,0.6015625,0.5,733,0.632500410079956,256.0
0.509765625,0.570276141166687,256.0,0.666015625,0.67578125,0.65625,0.5,734,0.5818929672241211,256.0
0.478515625,0.5683696866035461,256.0,0.673828125,0.65234375,0.6953125,0.5,735,0.5630933046340942,256.0
0.33984375,0.5905836820602417,256.0,0.6796875,0.51953125,0.83984375,0.5,736,0.5729215145111084,256.0
0.328125,0.5788065791130066,256.0,0.67578125,0.50390625,0.84765625,0.5,737,0.5738576054573059,256.0
0.314453125,0.5861159563064575,256.0,0.701171875,0.515625,0.88671875,0.5,738,0.5912556052207947,256.0
0.361328125,0.5891331434249878,256.0,0.701171875,0.5625,0.83984375,0.5,739,0.5647027492523193,256.0
0.4140625,0.5965873003005981,256.0,0.6953125,0.609375,0.78125,0.5,740,0.5684254765510559,256.0
0.435546875,0.5899300575256348,256.0,0.708984375,0.64453125,0.7734375,0.5,741,0.5599442720413208,256.0
0.48046875,0.5839189887046814,256.0,0.671875,0.65234375,0.69140625,0.5,742,0.5700803995132446,256.0
0.484375,0.5829198956489563,256.0,0.6796875,0.6640625,0.6953125,0.5,743,0.5620964765548706,256.0
0.4453125,0.589184045791626,256.0,0.65234375,0.59765625,0.70703125,0.5,744,0.5762823224067688,256.0
0.423828125,0.5841235518455505,256.0,0.666015625,0.58984375,0.7421875,0.5,745,0.5799541473388672,256.0
0.35546875,0.5848724842071533,256.0,0.65625,0.51171875,0.80078125,0.5,746,0.5977259278297424,256.0
0.359375,0.5961595773696899,256.0,0.67578125,0.53515625,0.81640625,0.5,747,0.5688901543617249,256.0
0.36328125,0.5697205662727356,256.0,0.72265625,0.5859375,0.859375,0.5,748,0.5391600131988525,256.0
0.431640625,0.5532756447792053,256.0,0.759765625,0.69140625,0.828125,0.5,749,0.4980379343032837,256.0
0.400390625,0.5823097229003906,256.0,0.720703125,0.62109375,0.8203125,0.5,750,0.5685977935791016,256.0
0.4296875,0.5744894742965698,256.0,0.71484375,0.64453125,0.78515625,0.5,751,0.53714519739151,256.0
0.478515625,0.5716328620910645,256.0,0.677734375,0.65625,0.69921875,0.5,752,0.5600162148475647,256.0
0.38671875,0.5646459460258484,256.0,0.6875,0.57421875,0.80078125,0.5,753,0.5490930080413818,256.0
0.365234375,0.5799955725669861,256.0,0.673828125,0.5390625,0.80859375,0.5,754,0.5925418138504028,256.0
0.34375,0.5767443180084229,256.0,0.70703125,0.55078125,0.86328125,0.5,755,0.5496588349342346,256.0
0.3671875,0.5875568389892578,256.0,0.66796875,0.53515625,0.80078125,0.5,756,0.5878579616546631,256.0
0.392578125,0.5693763494491577,256.0,0.724609375,0.6171875,0.83203125,0.5,757,0.5514941215515137,256.0
0.43359375,0.5502238869667053,256.0,0.70703125,0.640625,0.7734375,0.5,758,0.5378028154373169,256.0
0.453125,0.5691943764686584,256.0,0.69921875,0.65234375,0.74609375,0.5,759,0.576786994934082,256.0
0.419921875,0.5563311576843262,256.0,0.650390625,0.5703125,0.73046875,0.5,760,0.5924344062805176,256.0
0.466796875,0.5601747035980225,256.0,0.619140625,0.5859375,0.65234375,0.5,761,0.5928215980529785,256.0
0.40625,0.5792319774627686,256.0,0.66796875,0.57421875,0.76171875,0.5,762,0.5781735777854919,256.0
0.40234375,0.5605032444000244,256.0,0.6953125,0.59765625,0.79296875,0.5,763,0.5424133539199829,256.0
0.30859375,0.582503080368042,256.0,0.69140625,0.5,0.8828125,0.5,764,0.5776671171188354,256.0
0.376953125,0.5867828130722046,256.0,0.666015625,0.54296875,0.7890625,0.5,765,0.5850008726119995,256.0
0.384765625,0.5779191255569458,256.0,0.720703125,0.60546875,0.8359375,0.5,766,0.5302846431732178,256.0
0.41796875,0.5619165301322937,256.0,0.70703125,0.625,0.7890625,0.5,767,0.5238766670227051,256.0
0.50390625,0.5461248755455017,256.0,0.671875,0.67578125,0.66796875,0.5,768,0.5752066373825073,256.0
0.443359375,0.5648936629295349,256.0,0.681640625,0.625,0.73828125,0.5,769,0.543388843536377,256.0
0.384765625,0.5658295154571533,256.0,0.732421875,0.6171875,0.84765625,0.5,770,0.5259300470352173,256.0
0.341796875,0.5661322474479675,256.0,0.666015625,0.5078125,0.82421875,0.5,771,0.5669770240783691,256.0
0.36328125,0.5904896259307861,256.0,0.71875,0.58203125,0.85546875,0.5,772,0.5575517416000366,256.0
0.36328125,0.5838131904602051,256.0,0.71875,0.58203125,0.85546875,0.5,773,0.5540483593940735,256.0
0.427734375,0.5649845004081726,256.0,0.716796875,0.64453125,0.7890625,0.5,774,0.5576273202896118,256.0
0.39453125,0.5660572052001953,256.0,0.7265625,0.62109375,0.83203125,0.5,775,0.5507128834724426,256.0
0.412109375,0.5791581273078918,256.0,0.712890625,0.625,0.80078125,0.5,776,0.555212676525116,256.0
0.435546875,0.563367486000061,256.0,0.673828125,0.609375,0.73828125,0.5,777,0.5517168045043945,256.0
0.462890625,0.5486220121383667,256.0,0.638671875,0.6015625,0.67578125,0.5,778,0.5926506519317627,256.0
0.44140625,0.5488872528076172,256.0,0.69140625,0.6328125,0.75,0.5,779,0.5659220218658447,256.0
0.38671875,0.5921646356582642,256.0,0.6875,0.57421875,0.80078125,0.5,780,0.5872468948364258,256.0
0.361328125,0.5642839670181274,256.0,0.736328125,0.59765625,0.875,0.5,781,0.5270046591758728,256.0
0.30078125,0.568524956703186,256.0,0.7109375,0.51171875,0.91015625,0.5,782,0.5477291345596313,256.0
0.4140625,0.5469747185707092,256.0,0.6953125,0.609375,0.78125,0.5,783,0.561600387096405,256.0
0.419921875,0.5329973697662354,256.0,0.716796875,0.63671875,0.796875,0.5,784,0.5235627293586731,256.0
0.443359375,0.5691310167312622,256.0,0.650390625,0.59375,0.70703125,0.5,785,0.5884536504745483,256.0
0.40625,0.5623660087585449,256.0,0.703125,0.609375,0.796875,0.5,786,0.5406080484390259,256.0
0.4375,0.5478228330612183,256.0,0.66796875,0.60546875,0.73046875,0.5,787,0.5641518831253052,256.0
0.353515625,0.5743753910064697,256.0,0.732421875,0.5859375,0.87890625,0.5,788,0.5292329788208008,256.0
0.3515625,0.5822219848632812,256.0,0.66796875,0.51953125,0.81640625,0.5,789,0.5721879005432129,256.0
0.361328125,0.571483850479126,256.0,0.701171875,0.5625,0.83984375,0.5,790,0.5381041765213013,256.0
0.33984375,0.5898549556732178,256.0,0.6875,0.52734375,0.84765625,0.5,791,0.5688827037811279,256.0
0.359375,0.5772042870521545,256.0,0.7578125,0.6171875,0.8984375,0.5,792,0.5289676189422607,256.0
0.384765625,0.551932692527771,256.0,0.736328125,0.62109375,0.8515625,0.5,793,0.5101677179336548,256.0
0.431640625,0.5629453659057617,256.0,0.708984375,0.640625,0.77734375,0.5,794,0.5496517419815063,256.0
0.423828125,0.5575004816055298,256.0,0.681640625,0.60546875,0.7578125,0.5,795,0.5653122663497925,256.0
0.451171875,0.5617772340774536,256.0,0.697265625,0.6484375,0.74609375,0.5,796,0.5353516340255737,256.0
0.384765625,0.5650428533554077,256.0,0.728515625,0.61328125,0.84375,0.5,797,0.5245180130004883,256.0
0.365234375,0.5718045234680176,256.0,0.712890625,0.578125,0.84765625,0.5,798,0.5497716069221497,256.0
0.37890625,0.5637263059616089,256.0,0.71875,0.59765625,0.83984375,0.5,799,0.5424509048461914,256.0
0.3359375,0.5785354375839233,256.0,0.71875,0.5546875,0.8828125,0.5,800,0.5536426305770874,256.0
0.3984375,0.5554300546646118,256.0,0.76953125,0.66796875,0.87109375,0.5,801,0.4987477660179138,256.0
0.443359375,0.5395863056182861,256.0,0.716796875,0.66015625,0.7734375,0.5,802,0.5159080624580383,256.0
0.400390625,0.5303165316581726,256.0,0.724609375,0.625,0.82421875,0.5,803,0.5285789370536804,256.0
0.43359375,0.5339299440383911,256.0,0.69921875,0.6328125,0.765625,0.5,804,0.546474277973175,256.0
0.39453125,0.5364202260971069,256.0,0.71875,0.61328125,0.82421875,0.5,805,0.5259853601455688,256.0
0.40625,0.5261269807815552,256.0,0.734375,0.640625,0.828125,0.5,806,0.5137125253677368,256.0
0.34765625,0.562937319278717,256.0,0.6875,0.53515625,0.83984375,0.5,807,0.5700159072875977,256.0
0.341796875,0.5538698434829712,256.0,0.712890625,0.5546875,0.87109375,0.5,808,0.5362855195999146,256.0
0.40625,0.5534924864768982,256.0,0.69140625,0.59765625,0.78515625,0.5,809,0.5471299290657043,256.0
0.375,0.5534200072288513,256.0,0.7734375,0.6484375,0.8984375,0.5,810,0.5020347833633423,256.0
0.4296875,0.5270558595657349,256.0,0.6875,0.6171875,0.7578125,0.5,811,0.5342385172843933,256.0
0.455078125,0.5382523536682129,256.0,0.677734375,0.6328125,0.72265625,0.5,812,0.556728720664978,256.0
0.4296875,0.5301363468170166,256.0,0.7109375,0.640625,0.78125,0.5,813,0.5181535482406616,256.0
0.40625,0.5551128387451172,256.0,0.70703125,0.61328125,0.80078125,0.5,814,0.563806414604187,256.0
0.390625,0.5740544199943542,256.0,0.65625,0.546875,0.765625,0.5,815,0.5920703411102295,256.0
0.388671875,0.5536388158798218,256.0,0.697265625,0.5859375,0.80859375,0.5,816,0.5412802696228027,256.0
0.39453125,0.5419690608978271,256.0,0.703125,0.59765625,0.80859375,0.5,817,0.5481448769569397,256.0
0.390625,0.5494486689567566,256.0,0.7109375,0.6015625,0.8203125,0.5,818,0.5469467043876648,256.0
0.3828125,0.5280258655548096,256.0,0.73828125,0.62109375,0.85546875,0.5,819,0.4952358603477478,256.0
0.359375,0.5431944131851196,256.0,0.73046875,0.58984375,0.87109375,0.5,820,0.5195639729499817,256.0
0.38671875,0.5549671649932861,256.0,0.7265625,0.61328125,0.83984375,0.5,821,0.5187544822692871,256.0
0.416015625,0.5356347560882568,256.0,0.669921875,0.5859375,0.75390625,0.5,822,0.5419799089431763,256.0
0.4140625,0.5374006628990173,256.0,0.73046875,0.64453125,0.81640625,0.5,823,0.5093434453010559,256.0
0.40234375,0.5783679485321045,256.0,0.67578125,0.578125,0.7734375,0.5,824,0.5897238254547119,256.0
0.3515625,0.5657566785812378,256.0,0.71875,0.5703125,0.8671875,0.5,825,0.5478593111038208,256.0
0.376953125,0.5690128803253174,256.0,0.728515625,0.60546875,0.8515625,0.5,826,0.5352041125297546,256.0
0.416015625,0.5342035293579102,256.0,0.685546875,0.6015625,0.76953125,0.5,827,0.5596410036087036,256.0
0.41015625,0.5464609861373901,256.0,0.70703125,0.6171875,0.796875,0.5,828,0.5359463691711426,256.0
0.376953125,0.560677707195282,256.0,0.732421875,0.609375,0.85546875,0.5,829,0.5396150350570679,256.0
0.427734375,0.5372474789619446,256.0,0.681640625,0.609375,0.75390625,0.5,830,0.5720548033714294,256.0
0.404296875,0.5421537160873413,256.0,0.732421875,0.63671875,0.828125,0.5,831,0.5146929025650024,256.0
0.412109375,0.5542004108428955,256.0,0.708984375,0.62109375,0.796875,0.5,832,0.5410370826721191,256.0
0.439453125,0.5421712398529053,256.0,0.716796875,0.65625,0.77734375,0.5,833,0.5428392291069031,256.0
0.384765625,0.5620748996734619,256.0,0.751953125,0.63671875,0.8671875,0.5,834,0.5038169026374817,256.0
0.423828125,0.5559906959533691,256.0,0.736328125,0.66015625,0.8125,0.5,835,0.5210607051849365,256.0
0.41015625,0.5565750598907471,256.0,0.7109375,0.62109375,0.80078125,0.5,836,0.5464550256729126,256.0
0.361328125,0.557960033416748,256.0,0.712890625,0.57421875,0.8515625,0.5,837,0.5387262105941772,256.0
0.341796875,0.5500196218490601,256.0,0.693359375,0.53515625,0.8515625,0.5,838,0.5406672954559326,256.0
0.40625,0.5350742936134338,256.0,0.71875,0.625,0.8125,0.5,839,0.5455088019371033,256.0
0.423828125,0.5547236204147339,256.0,0.716796875,0.640625,0.79296875,0.5,840,0.527861475944519,256.0
0.423828125,0.5485503673553467,256.0,0.779296875,0.703125,0.85546875,0.5,841,0.4938717186450958,256.0
0.412109375,0.5628634691238403,256.0,0.681640625,0.59375,0.76953125,0.5,842,0.5559324622154236,256.0
0.373046875,0.5610640645027161,256.0,0.712890625,0.5859375,0.83984375,0.5,843,0.5286508798599243,256.0
0.408203125,0.5474517345428467,256.0,0.748046875,0.65625,0.83984375,0.5,844,0.5185441374778748,256.0
0.345703125,0.5491681098937988,256.0,0.755859375,0.6015625,0.91015625,0.5,845,0.5163726806640625,256.0
0.38671875,0.5500372648239136,256.0,0.7578125,0.64453125,0.87109375,0.5,846,0.5167787075042725,256.0
0.390625,0.5380100011825562,256.0,0.734375,0.625,0.84375,0.5,847,0.5249778032302856,256.0
0.44921875,0.5503646731376648,256.0,0.66796875,0.6171875,0.71875,0.5,848,0.576223611831665,256.0
0.427734375,0.5425838232040405,256.0,0.697265625,0.625,0.76953125,0.5,849,0.5552791357040405,256.0
0.359375,0.5497728586196899,256.0,0.71484375,0.57421875,0.85546875,0.5,850,0.5419865846633911,256.0
0.40625,0.5157208442687988,256.0,0.70703125,0.61328125,0.80078125,0.5,851,0.5163764357566833,256.0
0.34765625,0.5285273790359497,256.0,0.75,0.59765625,0.90234375,0.5,852,0.49323925375938416,256.0
0.359375,0.5326760411262512,256.0,0.7421875,0.6015625,0.8828125,0.5,853,0.4948962926864624,256.0
0.38671875,0.5267300605773926,256.0,0.78515625,0.671875,0.8984375,0.5,854,0.4762899875640869,256.0
0.375,0.5399112105369568,256.0,0.74609375,0.62109375,0.87109375,0.5,855,0.5039218664169312,256.0
0.3984375,0.5456532835960388,256.0,0.71484375,0.61328125,0.81640625,0.5,856,0.5244076251983643,256.0
0.4453125,0.5234971642494202,256.0,0.71484375,0.66015625,0.76953125,0.5,857,0.5281546115875244,256.0
0.42578125,0.5339474678039551,256.0,0.703125,0.62890625,0.77734375,0.5,858,0.5263335704803467,256.0
0.380859375,0.5406848788261414,256.0,0.732421875,0.61328125,0.8515625,0.5,859,0.51242595911026,256.0
0.353515625,0.5411638021469116,256.0,0.697265625,0.55078125,0.84375,0.5,860,0.5614739656448364,256.0
0.337890625,0.5486375093460083,256.0,0.740234375,0.578125,0.90234375,0.5,861,0.510930597782135,256.0
0.4609375,0.5235015749931335,256.0,0.69140625,0.65234375,0.73046875,0.5,862,0.5564358234405518,256.0
0.455078125,0.5326432585716248,256.0,0.740234375,0.6953125,0.78515625,0.5,863,0.5218027830123901,256.0
0.447265625,0.5245333909988403,256.0,0.712890625,0.66015625,0.765625,0.5,864,0.5355618000030518,256.0
0.3984375,0.544745922088623,256.0,0.75390625,0.65234375,0.85546875,0.5,865,0.5073711276054382,256.0
0.359375,0.522382915019989,256.0,0.6953125,0.5546875,0.8359375,0.5,866,0.539919376373291,256.0
0.30859375,0.5244972705841064,256.0,0.69921875,0.5078125,0.890625,0.5,867,0.5545214414596558,256.0
0.345703125,0.5394546985626221,256.0,0.685546875,0.53125,0.83984375,0.5,868,0.5537484288215637,256.0
0.361328125,0.5315535068511963,256.0,0.736328125,0.59765625,0.875,0.5,869,0.49446237087249756,256.0
0.427734375,0.5643527507781982,256.0,0.724609375,0.65234375,0.796875,0.5,870,0.5319558382034302,256.0
0.396484375,0.5337937474250793,256.0,0.736328125,0.6328125,0.83984375,0.5,871,0.5057079792022705,256.0
0.4609375,0.5298557877540588,256.0,0.71484375,0.67578125,0.75390625,0.5,872,0.5234699249267578,256.0
0.404296875,0.558402419090271,256.0,0.751953125,0.65625,0.84765625,0.5,873,0.5126948952674866,256.0
0.421875,0.5361791253089905,256.0,0.6875,0.609375,0.765625,0.5,874,0.5520602464675903,256.0
0.3671875,0.524028480052948,256.0,0.69921875,0.56640625,0.83203125,0.5,875,0.5303964614868164,256.0
0.328125,0.5509365797042847,256.0,0.72265625,0.55078125,0.89453125,0.5,876,0.5379018783569336,256.0
0.380859375,0.5341888070106506,256.0,0.736328125,0.6171875,0.85546875,0.5,877,0.49412447214126587,256.0
0.419921875,0.5351980924606323,256.0,0.744140625,0.6640625,0.82421875,0.5,878,0.4948592185974121,256.0
0.373046875,0.5322591662406921,256.0,0.779296875,0.65234375,0.90625,0.5,879,0.4893672466278076,256.0
0.390625,0.5426729917526245,256.0,0.7109375,0.6015625,0.8203125,0.5,880,0.5562387704849243,256.0
0.392578125,0.5454276204109192,256.0,0.759765625,0.65234375,0.8671875,0.5,881,0.5254339575767517,256.0
0.412109375,0.5263776779174805,256.0,0.759765625,0.671875,0.84765625,0.5,882,0.5037466883659363,256.0
0.453125,0.5158345699310303,256.0,0.67578125,0.62890625,0.72265625,0.5,883,0.5885860323905945,256.0
0.361328125,0.5423113703727722,256.0,0.689453125,0.55078125,0.828125,0.5,884,0.5530632734298706,256.0
0.37890625,0.540097713470459,256.0,0.73046875,0.609375,0.8515625,0.5,885,0.522467315196991,256.0
0.37109375,0.536411702632904,256.0,0.69140625,0.5625,0.8203125,0.5,886,0.5520412921905518,256.0
0.341796875,0.5384702682495117,256.0,0.751953125,0.59375,0.91015625,0.5,887,0.5053708553314209,256.0
0.35546875,0.540601909160614,256.0,0.71875,0.57421875,0.86328125,0.5,888,0.5487703084945679,256.0
0.36328125,0.5425134897232056,256.0,0.75,0.61328125,0.88671875,0.5,889,0.5129175186157227,256.0
0.431640625,0.5301622152328491,256.0,0.736328125,0.66796875,0.8046875,0.5,890,0.5229902267456055,256.0
0.478515625,0.5188970565795898,256.0,0.654296875,0.6328125,0.67578125,0.5,891,0.6044201850891113,256.0
0.462890625,0.5405309200286865,256.0,0.728515625,0.69140625,0.765625,0.5,892,0.521378755569458,256.0
0.451171875,0.536799430847168,256.0,0.677734375,0.62890625,0.7265625,0.5,893,0.5573980212211609,256.0
0.3828125,0.569549024105072,256.0,0.7421875,0.625,0.859375,0.5,894,0.5442768931388855,256.0
0.373046875,0.5279968976974487,256.0,0.740234375,0.61328125,0.8671875,0.5,895,0.49393558502197266,256.0
0.333984375,0.5577224493026733,256.0,0.712890625,0.546875,0.87890625,0.5,896,0.5342490673065186,256.0
0.33984375,0.5354037880897522,256.0,0.7421875,0.58203125,0.90234375,0.5,897,0.5312352776527405,256.0
0.37890625,0.548423171043396,256.0,0.73828125,0.6171875,0.859375,0.5,898,0.5095242261886597,256.0
0.419921875,0.5591347813606262,256.0,0.736328125,0.65625,0.81640625,0.5,899,0.5358820557594299,256.0
0.3984375,0.5419379472732544,256.0,0.7109375,0.609375,0.8125,0.5,900,0.5427500009536743,256.0
0.447265625,0.5186055898666382,256.0,0.736328125,0.68359375,0.7890625,0.5,901,0.511835515499115,256.0
0.46875,0.5356205105781555,256.0,0.69140625,0.66015625,0.72265625,0.5,902,0.5617620944976807,256.0
0.42578125,0.528998076915741,256.0,0.6953125,0.62109375,0.76953125,0.5,903,0.5481782555580139,256.0
0.365234375,0.5377863049507141,256.0,0.744140625,0.609375,0.87890625,0.5,904,0.5106654763221741,256.0
0.279296875,0.5451920628547668,256.0,0.716796875,0.49609375,0.9375,0.5,905,0.5611652135848999,256.0
0.412109375,0.5201430320739746,256.0,0.677734375,0.58984375,0.765625,0.5,906,0.566376805305481,256.0
0.390625,0.5477878451347351,256.0,0.75,0.640625,0.859375,0.5,907,0.5155389308929443,256.0
0.435546875,0.5421289205551147,256.0,0.724609375,0.66015625,0.7890625,0.5,908,0.5266252160072327,256.0
0.421875,0.5482739210128784,256.0,0.75,0.671875,0.828125,0.5,909,0.5071698427200317,256.0
0.451171875,0.5306445360183716,256.0,0.693359375,0.64453125,0.7421875,0.5,910,0.5380833148956299,256.0
0.416015625,0.5458472371101379,256.0,0.755859375,0.671875,0.83984375,0.5,911,0.5053325295448303,256.0
0.375,0.5657275319099426,256.0,0.72265625,0.59765625,0.84765625,0.5,912,0.5370169878005981,256.0
0.37890625,0.5461548566818237,256.0,0.7265625,0.60546875,0.84765625,0.5,913,0.5069892406463623,256.0
0.326171875,0.5436699390411377,256.0,0.748046875,0.57421875,0.921875,0.5,914,0.5228090286254883,256.0
0.326171875,0.5342146754264832,256.0,0.744140625,0.5703125,0.91796875,0.5,915,0.5207563638687134,256.0
0.376953125,0.5202890634536743,256.0,0.763671875,0.640625,0.88671875,0.5,916,0.48371678590774536,256.0
0.400390625,0.5362935662269592,256.0,0.732421875,0.6328125,0.83203125,0.5,917,0.5268248319625854,256.0
0.42578125,0.521775484085083,256.0,0.75390625,0.6796875,0.828125,0.5,918,0.49465978145599365,256.0
0.494140625,0.509801983833313,256.0,0.693359375,0.6875,0.69921875,0.5,919,0.5414590835571289,256.0
0.41015625,0.5253228545188904,256.0,0.7265625,0.63671875,0.81640625,0.5,920,0.51185142993927,256.0
0.486328125,0.5138229131698608,256.0,0.701171875,0.6875,0.71484375,0.5,921,0.5481836795806885,256.0
0.3203125,0.5503606796264648,256.0,0.703125,0.5234375,0.8828125,0.5,922,0.5461137294769287,256.0
0.318359375,0.54393070936203,256.0,0.779296875,0.59765625,0.9609375,0.5,923,0.49574947357177734,256.0
0.32421875,0.531731128692627,256.0,0.76171875,0.5859375,0.9375,0.5,924,0.5117697715759277,256.0
0.400390625,0.5384758710861206,256.0,0.701171875,0.6015625,0.80078125,0.5,925,0.5467070937156677,256.0
0.408203125,0.5385364294052124,256.0,0.744140625,0.65234375,0.8359375,0.5,926,0.5219001770019531,256.0
0.443359375,0.5170062184333801,256.0,0.720703125,0.6640625,0.77734375,0.5,927,0.5459423065185547,256.0
0.48828125,0.481847882270813,256.0,0.70703125,0.6953125,0.71875,0.5,928,0.5318253636360168,256.0
0.431640625,0.5312909483909607,256.0,0.744140625,0.67578125,0.8125,0.5,929,0.5313817262649536,256.0
0.40234375,0.5215831995010376,256.0,0.77734375,0.6796875,0.875,0.5,930,0.47444960474967957,256.0
0.375,0.5224677324295044,256.0,0.7421875,0.6171875,0.8671875,0.5,931,0.5174865126609802,256.0
0.306640625,0.5327826738357544,256.0,0.693359375,0.5,0.88671875,0.5,932,0.5907177925109863,256.0
0.298828125,0.5337176322937012,256.0,0.697265625,0.49609375,0.8984375,0.5,933,0.5686877369880676,256.0
0.3671875,0.5282568335533142,256.0,0.72265625,0.58984375,0.85546875,0.5,934,0.5353592038154602,256.0
0.439453125,0.5202404856681824,256.0,0.708984375,0.6484375,0.76953125,0.5,935,0.5270552039146423,256.0
0.466796875,0.525898814201355,256.0,0.720703125,0.6875,0.75390625,0.5,936,0.5400439500808716,256.0
0.474609375,0.5434514284133911,256.0,0.693359375,0.66796875,0.71875,0.5,937,0.570772647857666,256.0
0.42578125,0.5592737793922424,256.0,0.6953125,0.62109375,0.76953125,0.5,938,0.5541245937347412,256.0
0.453125,0.5466432571411133,256.0,0.71875,0.671875,0.765625,0.5,939,0.5296724438667297,256.0
0.41796875,0.5503866076469421,256.0,0.7421875,0.66015625,0.82421875,0.5,940,0.49651023745536804,256.0
0.35546875,0.538000226020813,256.0,0.71484375,0.5703125,0.859375,0.5,941,0.5300921201705933,256.0
0.328125,0.5322872400283813,256.0,0.7265625,0.5546875,0.8984375,0.5,942,0.5313517451286316,256.0
0.294921875,0.5347130298614502,256.0,0.708984375,0.50390625,0.9140625,0.5,943,0.5485031604766846,256.0
0.3359375,0.5438086986541748,256.0,0.734375,0.5703125,0.8984375,0.5,944,0.514346718788147,256.0
0.435546875,0.54047691822052,256.0,0.701171875,0.63671875,0.765625,0.5,945,0.5445340871810913,256.0
