raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_proportion_expert_pred,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/global_step,raw/disc/disc_entropy,raw/disc/disc_loss,raw/disc/disc_acc
0.7421875,256.0,0.5,0.693359375,256.0,0.35546875,939,0.6507136821746826,0.6869800090789795,0.548828125
0.78125,256.0,0.5,0.736328125,256.0,0.30859375,940,0.6615355014801025,0.6604551076889038,0.544921875
0.54296875,256.0,0.5,0.4375,256.0,0.66796875,941,0.6375661492347717,0.6410175561904907,0.60546875
0.49609375,256.0,0.5,0.46484375,256.0,0.56640625,942,0.6583674550056458,0.6751614809036255,0.53125
0.53515625,256.0,0.5,0.462890625,256.0,0.609375,943,0.656247079372406,0.6735445261001587,0.572265625
0.47265625,256.0,0.5,0.416015625,256.0,0.640625,944,0.6501513123512268,0.6651885509490967,0.556640625
0.50390625,256.0,0.5,0.4296875,256.0,0.64453125,945,0.6479545831680298,0.6583620309829712,0.57421875
0.48046875,256.0,0.5,0.40625,256.0,0.66796875,946,0.6417648196220398,0.6579326391220093,0.57421875
0.46875,256.0,0.5,0.40625,256.0,0.65625,947,0.6518529653549194,0.664257824420929,0.5625
0.4765625,256.0,0.5,0.400390625,256.0,0.67578125,948,0.6494458913803101,0.6896712779998779,0.576171875
0.453125,256.0,0.5,0.396484375,256.0,0.66015625,949,0.6437965631484985,0.6829336881637573,0.556640625
0.546875,256.0,0.5,0.451171875,256.0,0.64453125,950,0.6448596715927124,0.659834623336792,0.595703125
0.421875,256.0,0.5,0.37109375,256.0,0.6796875,951,0.6517444849014282,0.6858785152435303,0.55078125
0.48828125,256.0,0.5,0.412109375,256.0,0.6640625,952,0.6428488492965698,0.6560181379318237,0.576171875
0.4296875,256.0,0.5,0.37109375,256.0,0.6875,953,0.6499976515769958,0.6782324314117432,0.55859375
0.42578125,256.0,0.5,0.3515625,256.0,0.72265625,954,0.6597855687141418,0.6763299703598022,0.57421875
0.37109375,256.0,0.5,0.333984375,256.0,0.703125,955,0.6487514972686768,0.6605361104011536,0.537109375
0.39453125,256.0,0.5,0.33203125,256.0,0.73046875,956,0.6429842710494995,0.6530545949935913,0.5625
0.47265625,256.0,0.5,0.40234375,256.0,0.66796875,957,0.6465344429016113,0.6601173877716064,0.5703125
0.453125,256.0,0.5,0.365234375,256.0,0.72265625,958,0.6629815101623535,0.6818885207176208,0.587890625
0.515625,256.0,0.5,0.41015625,256.0,0.6953125,959,0.6515941023826599,0.6542083024978638,0.60546875
0.44921875,256.0,0.5,0.37890625,256.0,0.69140625,960,0.6461125612258911,0.6465254426002502,0.5703125
0.484375,256.0,0.5,0.390625,256.0,0.703125,961,0.6531752347946167,0.6658328175544739,0.59375
0.47265625,256.0,0.5,0.40234375,256.0,0.66796875,962,0.6428520083427429,0.6623509526252747,0.5703125
0.51953125,256.0,0.5,0.42578125,256.0,0.66796875,963,0.6401875615119934,0.6364186406135559,0.59375
0.5,256.0,0.5,0.423828125,256.0,0.65234375,964,0.6325984001159668,0.6486177444458008,0.576171875
0.51953125,256.0,0.5,0.44140625,256.0,0.63671875,965,0.6441637873649597,0.6570992469787598,0.578125
0.4921875,256.0,0.5,0.4375,256.0,0.6171875,966,0.6377712488174438,0.665682315826416,0.5546875
0.5390625,256.0,0.5,0.46484375,256.0,0.609375,967,0.6358250379562378,0.6731674671173096,0.57421875
0.52734375,256.0,0.5,0.431640625,256.0,0.6640625,968,0.6436516046524048,0.6403419971466064,0.595703125
0.546875,256.0,0.5,0.4296875,256.0,0.6875,969,0.6408718228340149,0.6378427743911743,0.6171875
0.5078125,256.0,0.5,0.416015625,256.0,0.67578125,970,0.6315740346908569,0.6374402046203613,0.591796875
0.5703125,256.0,0.5,0.4375,256.0,0.6953125,971,0.6427329778671265,0.6552538871765137,0.6328125
0.5625,256.0,0.5,0.4453125,256.0,0.671875,972,0.6507083177566528,0.6597917079925537,0.6171875
0.60546875,256.0,0.5,0.408203125,256.0,0.7890625,973,0.6569659113883972,0.629830002784729,0.697265625
0.56640625,256.0,0.5,0.412109375,256.0,0.7421875,974,0.6521835923194885,0.6413536667823792,0.654296875
0.5390625,256.0,0.5,0.443359375,256.0,0.65234375,975,0.6422756314277649,0.6883991956710815,0.595703125
0.52734375,256.0,0.5,0.466796875,256.0,0.59375,976,0.6406426429748535,0.6937078237533569,0.560546875
0.6328125,256.0,0.5,0.5703125,256.0,0.4921875,977,0.6257045269012451,0.6711556911468506,0.5625
0.54296875,256.0,0.5,0.533203125,256.0,0.4765625,978,0.6301391124725342,0.7017210721969604,0.509765625
0.5703125,256.0,0.5,0.5390625,256.0,0.4921875,979,0.6266570091247559,0.6918424367904663,0.53125
0.6015625,256.0,0.5,0.580078125,256.0,0.44140625,980,0.6472353935241699,0.7028910517692566,0.521484375
0.625,256.0,0.5,0.552734375,256.0,0.51953125,981,0.625584602355957,0.6920090913772583,0.572265625
0.62109375,256.0,0.5,0.556640625,256.0,0.5078125,982,0.6400455236434937,0.7086143493652344,0.564453125
0.57421875,256.0,0.5,0.52734375,256.0,0.51953125,983,0.6411849856376648,0.7088141441345215,0.546875
0.5078125,256.0,0.5,0.490234375,256.0,0.52734375,984,0.6672877073287964,0.6867966651916504,0.517578125
0.83984375,256.0,0.5,0.814453125,256.0,0.2109375,985,0.6598674654960632,0.6617401838302612,0.525390625
0.76953125,256.0,0.5,0.75,256.0,0.26953125,986,0.6650333404541016,0.6725355386734009,0.51953125
0.40625,256.0,0.5,0.328125,256.0,0.75,987,0.6626430749893188,0.6828770637512207,0.578125
0.3515625,256.0,0.5,0.298828125,256.0,0.75390625,988,0.6679433584213257,0.692804217338562,0.552734375
0.36328125,256.0,0.5,0.3203125,256.0,0.72265625,989,0.6568607687950134,0.685106098651886,0.54296875
0.42578125,256.0,0.5,0.365234375,256.0,0.6953125,990,0.64864182472229,0.6575080156326294,0.560546875
0.40234375,256.0,0.5,0.361328125,256.0,0.6796875,991,0.6574985980987549,0.6989887356758118,0.541015625
0.4296875,256.0,0.5,0.36328125,256.0,0.703125,992,0.6596391797065735,0.6655550003051758,0.56640625
0.4296875,256.0,0.5,0.37109375,256.0,0.6875,993,0.6568850874900818,0.681836724281311,0.55859375
0.484375,256.0,0.5,0.421875,256.0,0.640625,994,0.655327558517456,0.6575244069099426,0.5625
0.453125,256.0,0.5,0.36328125,256.0,0.7265625,995,0.6520715951919556,0.6767586469650269,0.58984375
0.46875,256.0,0.5,0.388671875,256.0,0.69140625,996,0.6562156081199646,0.6585336327552795,0.580078125
0.49609375,256.0,0.5,0.38671875,256.0,0.72265625,997,0.6510111093521118,0.6718969941139221,0.609375
0.4453125,256.0,0.5,0.416015625,256.0,0.61328125,998,0.6584228873252869,0.6739541292190552,0.529296875
0.5,256.0,0.5,0.404296875,256.0,0.69140625,999,0.6437289714813232,0.6692168712615967,0.595703125
0.47265625,256.0,0.5,0.369140625,256.0,0.734375,1000,0.6566672325134277,0.6488637924194336,0.603515625
0.53125,256.0,0.5,0.416015625,256.0,0.69921875,1001,0.6492429375648499,0.655146062374115,0.615234375
0.421875,256.0,0.5,0.349609375,256.0,0.72265625,1002,0.6577637791633606,0.6678966879844666,0.572265625
0.484375,256.0,0.5,0.39453125,256.0,0.6953125,1003,0.6544232964515686,0.6519100069999695,0.58984375
0.55859375,256.0,0.5,0.458984375,256.0,0.640625,1004,0.6490479111671448,0.6686863899230957,0.599609375
0.54296875,256.0,0.5,0.44921875,256.0,0.64453125,1005,0.6397584676742554,0.6387374997138977,0.59375
0.53125,256.0,0.5,0.447265625,256.0,0.63671875,1006,0.637412965297699,0.6664549112319946,0.583984375
0.55859375,256.0,0.5,0.51171875,256.0,0.53515625,1007,0.6407338380813599,0.6789867877960205,0.546875
0.55859375,256.0,0.5,0.49609375,256.0,0.56640625,1008,0.6354729533195496,0.668989360332489,0.5625
0.5234375,256.0,0.5,0.462890625,256.0,0.59765625,1009,0.6370771527290344,0.6588171124458313,0.560546875
0.58984375,256.0,0.5,0.48828125,256.0,0.61328125,1010,0.6351885795593262,0.641677975654602,0.6015625
0.6015625,256.0,0.5,0.482421875,256.0,0.63671875,1011,0.6573911905288696,0.6503689885139465,0.619140625
0.4375,256.0,0.5,0.38671875,256.0,0.6640625,1012,0.6610027551651001,0.6669042110443115,0.55078125
0.48828125,256.0,0.5,0.408203125,256.0,0.671875,1013,0.6538822054862976,0.6562340259552002,0.580078125
0.40234375,256.0,0.5,0.376953125,256.0,0.6484375,1014,0.6640074253082275,0.6933306455612183,0.525390625
0.4375,256.0,0.5,0.390625,256.0,0.65625,1015,0.6638875603675842,0.6693928837776184,0.546875
0.46875,256.0,0.5,0.388671875,256.0,0.69140625,1016,0.6466845273971558,0.6688394546508789,0.580078125
0.4609375,256.0,0.5,0.376953125,256.0,0.70703125,1017,0.6490782499313354,0.6516391038894653,0.583984375
0.4375,256.0,0.5,0.373046875,256.0,0.69140625,1018,0.657390296459198,0.6533039808273315,0.564453125
0.40625,256.0,0.5,0.333984375,256.0,0.73828125,1019,0.6519577503204346,0.6537183523178101,0.572265625
0.41796875,256.0,0.5,0.353515625,256.0,0.7109375,1020,0.6572504639625549,0.6683217287063599,0.564453125
0.38671875,256.0,0.5,0.34375,256.0,0.69921875,1021,0.6611472964286804,0.6927750706672668,0.54296875
0.421875,256.0,0.5,0.359375,256.0,0.703125,1022,0.6501573324203491,0.6659458875656128,0.5625
0.48046875,256.0,0.5,0.400390625,256.0,0.6796875,1023,0.6551394462585449,0.6650925874710083,0.580078125
0.4453125,256.0,0.5,0.353515625,256.0,0.73828125,1024,0.6590368747711182,0.6606131196022034,0.591796875
0.5,256.0,0.5,0.40234375,256.0,0.6953125,1025,0.6477327942848206,0.661802351474762,0.59765625
0.47265625,256.0,0.5,0.390625,256.0,0.69140625,1026,0.6518402099609375,0.6624956130981445,0.58203125
0.48046875,256.0,0.5,0.40625,256.0,0.66796875,1027,0.6569671034812927,0.6635910272598267,0.57421875
0.49609375,256.0,0.5,0.40234375,256.0,0.69140625,1028,0.6610461473464966,0.6577404141426086,0.59375
0.48046875,256.0,0.5,0.4140625,256.0,0.65234375,1029,0.6676263809204102,0.6722630858421326,0.56640625
0.5390625,256.0,0.5,0.4609375,256.0,0.6171875,1030,0.655720591545105,0.66009122133255,0.578125
0.53125,256.0,0.5,0.462890625,256.0,0.60546875,1031,0.6496670246124268,0.6672330498695374,0.568359375
0.49609375,256.0,0.5,0.41015625,256.0,0.67578125,1032,0.6566967368125916,0.6576991677284241,0.5859375
0.50390625,256.0,0.5,0.455078125,256.0,0.59375,1033,0.6522188782691956,0.6834273934364319,0.548828125
0.453125,256.0,0.5,0.4140625,256.0,0.625,1034,0.6540797352790833,0.686474621295929,0.5390625
0.5078125,256.0,0.5,0.453125,256.0,0.6015625,1035,0.6586297750473022,0.6701755523681641,0.5546875
0.546875,256.0,0.5,0.455078125,256.0,0.63671875,1036,0.6581025123596191,0.6727310419082642,0.591796875
0.58203125,256.0,0.5,0.48046875,256.0,0.62109375,1037,0.6473948359489441,0.6677881479263306,0.6015625
0.5390625,256.0,0.5,0.4296875,256.0,0.6796875,1038,0.6576470136642456,0.6690202951431274,0.609375
0.51953125,256.0,0.5,0.455078125,256.0,0.609375,1039,0.6621497869491577,0.6793723106384277,0.564453125
0.5234375,256.0,0.5,0.45703125,256.0,0.609375,1040,0.6433397531509399,0.6596247553825378,0.56640625
0.53515625,256.0,0.5,0.431640625,256.0,0.671875,1041,0.6565859317779541,0.6502645015716553,0.603515625
0.48828125,256.0,0.5,0.42578125,256.0,0.63671875,1042,0.6485834121704102,0.6654976606369019,0.5625
0.5234375,256.0,0.5,0.439453125,256.0,0.64453125,1043,0.6625713109970093,0.6823291778564453,0.583984375
0.4765625,256.0,0.5,0.435546875,256.0,0.60546875,1044,0.6532166004180908,0.6813391447067261,0.541015625
0.49609375,256.0,0.5,0.396484375,256.0,0.703125,1045,0.6523734331130981,0.6611924767494202,0.599609375
0.44921875,256.0,0.5,0.341796875,256.0,0.765625,1046,0.6581934690475464,0.6678919196128845,0.607421875
0.5078125,256.0,0.5,0.3984375,256.0,0.7109375,1047,0.64642333984375,0.6551699638366699,0.609375
0.53515625,256.0,0.5,0.431640625,256.0,0.671875,1048,0.6356673836708069,0.6421162486076355,0.603515625
0.546875,256.0,0.5,0.45703125,256.0,0.6328125,1049,0.6399887800216675,0.648192286491394,0.58984375
0.56640625,256.0,0.5,0.470703125,256.0,0.625,1050,0.6456562876701355,0.6709570288658142,0.595703125
0.57421875,256.0,0.5,0.5,256.0,0.57421875,1051,0.634075403213501,0.6745113134384155,0.57421875
0.58203125,256.0,0.5,0.51953125,256.0,0.54296875,1052,0.6489285826683044,0.6742714047431946,0.5625
0.64453125,256.0,0.5,0.5625,256.0,0.51953125,1053,0.6497558355331421,0.6729135513305664,0.58203125
0.6328125,256.0,0.5,0.5390625,256.0,0.5546875,1054,0.652044415473938,0.6617100238800049,0.59375
0.62109375,256.0,0.5,0.52734375,256.0,0.56640625,1055,0.6538674831390381,0.6555164456367493,0.59375
0.55859375,256.0,0.5,0.50390625,256.0,0.55078125,1056,0.6593510508537292,0.6688693761825562,0.5546875
0.546875,256.0,0.5,0.45703125,256.0,0.6328125,1057,0.6674857139587402,0.6711552143096924,0.58984375
0.55859375,256.0,0.5,0.45703125,256.0,0.64453125,1058,0.6580004692077637,0.6552228927612305,0.6015625
0.51953125,256.0,0.5,0.412109375,256.0,0.6953125,1059,0.6614866256713867,0.6542710661888123,0.607421875
0.5546875,256.0,0.5,0.4453125,256.0,0.6640625,1060,0.65399569272995,0.6608175039291382,0.609375
0.484375,256.0,0.5,0.396484375,256.0,0.69140625,1061,0.6530506610870361,0.6589421033859253,0.587890625
0.53515625,256.0,0.5,0.4453125,256.0,0.64453125,1062,0.6539645791053772,0.663989782333374,0.58984375
0.53125,256.0,0.5,0.48046875,256.0,0.5703125,1063,0.6618075370788574,0.6907525062561035,0.55078125
0.5234375,256.0,0.5,0.4609375,256.0,0.6015625,1064,0.6528357863426208,0.6975674629211426,0.5625
0.53515625,256.0,0.5,0.509765625,256.0,0.515625,1065,0.6444523334503174,0.6860361099243164,0.525390625
0.55078125,256.0,0.5,0.46875,256.0,0.61328125,1066,0.6490060091018677,0.6599805355072021,0.58203125
0.5,256.0,0.5,0.451171875,256.0,0.59765625,1067,0.6574928760528564,0.6730785965919495,0.548828125
0.625,256.0,0.5,0.513671875,256.0,0.59765625,1068,0.6529582738876343,0.6572045087814331,0.611328125
0.57421875,256.0,0.5,0.498046875,256.0,0.578125,1069,0.6519091725349426,0.6687809228897095,0.576171875
0.5625,256.0,0.5,0.46875,256.0,0.625,1070,0.6457219123840332,0.6563214063644409,0.59375
0.59375,256.0,0.5,0.4765625,256.0,0.640625,1071,0.6460780501365662,0.6651335954666138,0.6171875
0.58984375,256.0,0.5,0.494140625,256.0,0.6015625,1072,0.6560368537902832,0.6713231801986694,0.595703125
0.59375,256.0,0.5,0.484375,256.0,0.625,1073,0.655430018901825,0.6608143448829651,0.609375
0.60546875,256.0,0.5,0.53125,256.0,0.54296875,1074,0.6411678791046143,0.6629346609115601,0.57421875
0.55859375,256.0,0.5,0.515625,256.0,0.52734375,1075,0.658880352973938,0.6663777232170105,0.54296875
0.57421875,256.0,0.5,0.4921875,256.0,0.58984375,1076,0.6506108045578003,0.6480892896652222,0.58203125
0.58203125,256.0,0.5,0.4765625,256.0,0.62890625,1077,0.6447775363922119,0.6306794881820679,0.60546875
0.4375,256.0,0.5,0.416015625,256.0,0.60546875,1078,0.6531740427017212,0.6730749011039734,0.521484375
0.4765625,256.0,0.5,0.375,256.0,0.7265625,1079,0.6577486991882324,0.6532291769981384,0.6015625
0.40234375,256.0,0.5,0.330078125,256.0,0.7421875,1080,0.6563394665718079,0.680907130241394,0.572265625
0.40625,256.0,0.5,0.330078125,256.0,0.74609375,1081,0.6544338464736938,0.6759829521179199,0.576171875
0.39453125,256.0,0.5,0.33984375,256.0,0.71484375,1082,0.6645259857177734,0.6668620109558105,0.5546875
0.453125,256.0,0.5,0.384765625,256.0,0.68359375,1083,0.6614940762519836,0.6704497337341309,0.568359375
0.5078125,256.0,0.5,0.44140625,256.0,0.625,1084,0.6537119746208191,0.6498187184333801,0.56640625
0.79296875,256.0,0.5,0.76171875,256.0,0.26953125,1085,0.620455801486969,0.750205934047699,0.53125
0.8671875,256.0,0.5,0.78125,256.0,0.3046875,1086,0.6371902227401733,0.6513671875,0.5859375
0.859375,256.0,0.5,0.75390625,256.0,0.3515625,1087,0.6434025764465332,0.6221354007720947,0.60546875
0.54296875,256.0,0.5,0.4453125,256.0,0.65234375,1088,0.6131404638290405,0.5699766278266907,0.59765625
0.55859375,256.0,0.5,0.4375,256.0,0.68359375,1089,0.6222361326217651,0.6014751195907593,0.62109375
0.52734375,256.0,0.5,0.443359375,256.0,0.640625,1090,0.627223551273346,0.635056734085083,0.583984375
0.5390625,256.0,0.5,0.5,256.0,0.5390625,1091,0.6344581842422485,0.6532920598983765,0.5390625
0.5390625,256.0,0.5,0.4765625,256.0,0.5859375,1092,0.6482120156288147,0.6634171605110168,0.5625
0.64453125,256.0,0.5,0.552734375,256.0,0.5390625,1093,0.650815486907959,0.6740383505821228,0.591796875
0.5703125,256.0,0.5,0.591796875,256.0,0.38671875,1094,0.6614694595336914,0.680183470249176,0.478515625
0.62890625,256.0,0.5,0.599609375,256.0,0.4296875,1095,0.6434586644172668,0.7137718796730042,0.529296875
0.83984375,256.0,0.5,0.8203125,256.0,0.19921875,1096,0.6471399664878845,0.7062718868255615,0.51953125
0.86328125,256.0,0.5,0.787109375,256.0,0.2890625,1097,0.6492686867713928,0.6817832589149475,0.576171875
0.88671875,256.0,0.5,0.81640625,256.0,0.25390625,1098,0.6573390364646912,0.6903033256530762,0.5703125
0.84765625,256.0,0.5,0.791015625,256.0,0.265625,1099,0.6536054015159607,0.6627268195152283,0.556640625
0.8046875,256.0,0.5,0.791015625,256.0,0.22265625,1100,0.6530323028564453,0.7019357681274414,0.513671875
0.76171875,256.0,0.5,0.75,256.0,0.26171875,1101,0.6635912656784058,0.6882373690605164,0.51171875
0.4609375,256.0,0.5,0.375,256.0,0.7109375,1102,0.6581454873085022,0.6671655178070068,0.5859375
0.4609375,256.0,0.5,0.369140625,256.0,0.72265625,1103,0.6612727046012878,0.6702879667282104,0.591796875
0.421875,256.0,0.5,0.3984375,256.0,0.625,1104,0.6640161275863647,0.688605546951294,0.5234375
0.4765625,256.0,0.5,0.419921875,256.0,0.63671875,1105,0.6392897367477417,0.6626624464988708,0.556640625
0.515625,256.0,0.5,0.435546875,256.0,0.64453125,1106,0.6472657322883606,0.6606024503707886,0.580078125
0.3828125,256.0,0.5,0.30078125,256.0,0.78125,1107,0.6418282985687256,0.667917788028717,0.58203125
0.3515625,256.0,0.5,0.3125,256.0,0.7265625,1108,0.6513724327087402,0.6788147687911987,0.5390625
0.33203125,256.0,0.5,0.2734375,256.0,0.78515625,1109,0.6557437777519226,0.6726863980293274,0.55859375
0.34375,256.0,0.5,0.29296875,256.0,0.7578125,1110,0.6488323211669922,0.660725474357605,0.55078125
0.328125,256.0,0.5,0.267578125,256.0,0.79296875,1111,0.6485018730163574,0.6646811962127686,0.560546875
0.31640625,256.0,0.5,0.27734375,256.0,0.76171875,1112,0.6589992046356201,0.663884162902832,0.5390625
0.4453125,256.0,0.5,0.353515625,256.0,0.73828125,1113,0.6473720073699951,0.6662994027137756,0.591796875
0.421875,256.0,0.5,0.345703125,256.0,0.73046875,1114,0.6465412378311157,0.668824315071106,0.576171875
0.4765625,256.0,0.5,0.396484375,256.0,0.68359375,1115,0.6492829918861389,0.6617330312728882,0.580078125
0.46875,256.0,0.5,0.384765625,256.0,0.69921875,1116,0.6554610729217529,0.6553207635879517,0.583984375
0.515625,256.0,0.5,0.44921875,256.0,0.6171875,1117,0.6554197072982788,0.668755829334259,0.56640625
0.484375,256.0,0.5,0.42578125,256.0,0.6328125,1118,0.6602069139480591,0.6819930076599121,0.55859375
0.75,256.0,0.5,0.740234375,256.0,0.26953125,1119,0.659808874130249,0.6697044372558594,0.509765625
0.75390625,256.0,0.5,0.740234375,256.0,0.2734375,1120,0.6612225770950317,0.6779584884643555,0.513671875
0.74609375,256.0,0.5,0.69921875,256.0,0.34765625,1121,0.6437775492668152,0.6658725738525391,0.546875
0.359375,256.0,0.5,0.32421875,256.0,0.7109375,1122,0.647594690322876,0.6616590619087219,0.53515625
0.42578125,256.0,0.5,0.357421875,256.0,0.7109375,1123,0.6462869644165039,0.6395797729492188,0.568359375
0.3984375,256.0,0.5,0.36328125,256.0,0.671875,1124,0.6577339172363281,0.6712687015533447,0.53515625
0.3984375,256.0,0.5,0.341796875,256.0,0.71484375,1125,0.6547238826751709,0.6750925779342651,0.556640625
0.42578125,256.0,0.5,0.353515625,256.0,0.71875,1126,0.666240394115448,0.6792411804199219,0.572265625
0.421875,256.0,0.5,0.3515625,256.0,0.71875,1127,0.6563424468040466,0.6765679121017456,0.5703125
0.44921875,256.0,0.5,0.35546875,256.0,0.73828125,1128,0.6563743948936462,0.667608380317688,0.59375
0.40625,256.0,0.5,0.33984375,256.0,0.7265625,1129,0.653857946395874,0.6607820391654968,0.56640625
0.50390625,256.0,0.5,0.4140625,256.0,0.67578125,1130,0.6557420492172241,0.6583245992660522,0.58984375
0.5625,256.0,0.5,0.482421875,256.0,0.59765625,1131,0.6468150615692139,0.6497987508773804,0.580078125
0.48046875,256.0,0.5,0.4453125,256.0,0.58984375,1132,0.6524029970169067,0.6754707098007202,0.53515625
0.51171875,256.0,0.5,0.44140625,256.0,0.62890625,1133,0.6474910378456116,0.668065071105957,0.5703125
0.4765625,256.0,0.5,0.384765625,256.0,0.70703125,1134,0.652290940284729,0.6700243949890137,0.591796875
0.48046875,256.0,0.5,0.421875,256.0,0.63671875,1135,0.6435006856918335,0.6667742729187012,0.55859375
0.53515625,256.0,0.5,0.458984375,256.0,0.6171875,1136,0.6473259925842285,0.6721510887145996,0.576171875
0.57421875,256.0,0.5,0.45703125,256.0,0.66015625,1137,0.65080326795578,0.6470506191253662,0.6171875
0.50390625,256.0,0.5,0.388671875,256.0,0.7265625,1138,0.6574828624725342,0.6491263508796692,0.615234375
0.51171875,256.0,0.5,0.404296875,256.0,0.703125,1139,0.6501911282539368,0.6679854393005371,0.607421875
0.48046875,256.0,0.5,0.40625,256.0,0.66796875,1140,0.6427572965621948,0.6800611019134521,0.57421875
0.49609375,256.0,0.5,0.419921875,256.0,0.65625,1141,0.6471585035324097,0.6525706052780151,0.576171875
0.52734375,256.0,0.5,0.435546875,256.0,0.65625,1142,0.6465327739715576,0.6503350734710693,0.591796875
0.46875,256.0,0.5,0.41015625,256.0,0.6484375,1143,0.650598406791687,0.6643444299697876,0.55859375
0.55078125,256.0,0.5,0.453125,256.0,0.64453125,1144,0.6555680632591248,0.653715968132019,0.59765625
0.4765625,256.0,0.5,0.4296875,256.0,0.6171875,1145,0.6557930111885071,0.676356315612793,0.546875
0.5625,256.0,0.5,0.455078125,256.0,0.65234375,1146,0.6553803086280823,0.6829044818878174,0.607421875
0.5234375,256.0,0.5,0.431640625,256.0,0.66015625,1147,0.6465405821800232,0.6524179577827454,0.591796875
0.53125,256.0,0.5,0.435546875,256.0,0.66015625,1148,0.6573722958564758,0.6560895442962646,0.595703125
0.41796875,256.0,0.5,0.39453125,256.0,0.62890625,1149,0.6576387882232666,0.6704368591308594,0.5234375
0.48828125,256.0,0.5,0.412109375,256.0,0.6640625,1150,0.6470057964324951,0.6720614433288574,0.576171875
0.4453125,256.0,0.5,0.3828125,256.0,0.6796875,1151,0.647284984588623,0.6629137992858887,0.5625
0.4921875,256.0,0.5,0.380859375,256.0,0.73046875,1152,0.6581641435623169,0.6548234820365906,0.611328125
0.41015625,256.0,0.5,0.380859375,256.0,0.6484375,1153,0.6598831415176392,0.687779426574707,0.529296875
0.4453125,256.0,0.5,0.375,256.0,0.6953125,1154,0.6580265164375305,0.6665752530097961,0.5703125
0.484375,256.0,0.5,0.400390625,256.0,0.68359375,1155,0.6540720462799072,0.6591612696647644,0.583984375
0.421875,256.0,0.5,0.376953125,256.0,0.66796875,1156,0.6470543146133423,0.6736019849777222,0.544921875
0.45703125,256.0,0.5,0.37890625,256.0,0.69921875,1157,0.6579071879386902,0.6778903007507324,0.578125
0.4296875,256.0,0.5,0.35546875,256.0,0.71875,1158,0.653205394744873,0.6610467433929443,0.57421875
0.35546875,256.0,0.5,0.30078125,256.0,0.75390625,1159,0.6571995615959167,0.6728948354721069,0.5546875
0.3984375,256.0,0.5,0.318359375,256.0,0.76171875,1160,0.6404532194137573,0.6635746955871582,0.580078125
0.40234375,256.0,0.5,0.306640625,256.0,0.7890625,1161,0.6539473533630371,0.6843993067741394,0.595703125
0.37890625,256.0,0.5,0.30078125,256.0,0.77734375,1162,0.6563331484794617,0.6674273610115051,0.578125
0.41015625,256.0,0.5,0.369140625,256.0,0.671875,1163,0.6585012078285217,0.666018009185791,0.541015625
0.390625,256.0,0.5,0.35546875,256.0,0.6796875,1164,0.6608486771583557,0.6829288601875305,0.53515625
0.44140625,256.0,0.5,0.361328125,256.0,0.71875,1165,0.6611189842224121,0.67901611328125,0.580078125
0.47265625,256.0,0.5,0.359375,256.0,0.75390625,1166,0.6568971872329712,0.6553356051445007,0.61328125
0.4609375,256.0,0.5,0.421875,256.0,0.6171875,1167,0.6585626602172852,0.6754316091537476,0.5390625
0.5234375,256.0,0.5,0.400390625,256.0,0.72265625,1168,0.6497104167938232,0.6536723971366882,0.623046875
0.578125,256.0,0.5,0.484375,256.0,0.609375,1169,0.6436641812324524,0.6502929925918579,0.59375
0.5390625,256.0,0.5,0.435546875,256.0,0.66796875,1170,0.6560422778129578,0.660206139087677,0.603515625
0.5234375,256.0,0.5,0.46875,256.0,0.5859375,1171,0.6512206792831421,0.6632795333862305,0.5546875
0.53515625,256.0,0.5,0.478515625,256.0,0.578125,1172,0.6464270353317261,0.6685177087783813,0.556640625
0.61328125,256.0,0.5,0.529296875,256.0,0.5546875,1173,0.6463224291801453,0.6506720781326294,0.583984375
0.54296875,256.0,0.5,0.451171875,256.0,0.640625,1174,0.6466525793075562,0.6538429260253906,0.591796875
0.53125,256.0,0.5,0.4296875,256.0,0.671875,1175,0.6531598567962646,0.6811176538467407,0.6015625
0.4375,256.0,0.5,0.36328125,256.0,0.7109375,1176,0.6553612947463989,0.6673519611358643,0.57421875
0.41796875,256.0,0.5,0.349609375,256.0,0.71875,1177,0.6550298929214478,0.6733940839767456,0.568359375
0.3984375,256.0,0.5,0.373046875,256.0,0.65234375,1178,0.6508613228797913,0.6850494146347046,0.525390625
0.30078125,256.0,0.5,0.27734375,256.0,0.74609375,1179,0.6604809761047363,0.6776973605155945,0.5234375
0.4453125,256.0,0.5,0.36328125,256.0,0.71875,1180,0.6478589177131653,0.6586115956306458,0.58203125
0.3515625,256.0,0.5,0.29296875,256.0,0.765625,1181,0.6491433382034302,0.6972570419311523,0.55859375
0.35546875,256.0,0.5,0.291015625,256.0,0.7734375,1182,0.6562829613685608,0.6906977891921997,0.564453125
0.3828125,256.0,0.5,0.337890625,256.0,0.70703125,1183,0.655214786529541,0.6684240102767944,0.544921875
0.46484375,256.0,0.5,0.35546875,256.0,0.75390625,1184,0.6547673344612122,0.6501467227935791,0.609375
0.53515625,256.0,0.5,0.41796875,256.0,0.69921875,1185,0.6560357213020325,0.6679782867431641,0.6171875
0.52734375,256.0,0.5,0.40625,256.0,0.71484375,1186,0.659561276435852,0.6619068384170532,0.62109375
0.59765625,256.0,0.5,0.462890625,256.0,0.671875,1187,0.6553200483322144,0.6489882469177246,0.634765625
